case_id,customer_message,support_conversation,final_support_response,num_turns,num_customer_turns,num_support_turns,evidence_status
apple_101231,Noticed a bug on my @115858 iPhone X/iOS 11.1.2 While I’m on the phone I can’t close apps.,"CUSTOMER: Noticed a bug on my @115858 iPhone X/iOS 11.1.2 While I’m on the phone I can’t close apps.
SUPPORT: @138152 We can assist you. Thanks for bringing this to our attention. If you restart your device and test the issue again, does it persist?","@138152 We can assist you. Thanks for bringing this to our attention. If you restart your device and test the issue again, does it persist?",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1012336,@AppleSupport how do i leave my family sharing in ios 11 im the organizer and i want to disband it,"CUSTOMER: @AppleSupport how do i leave my family sharing in ios 11 im the organizer and i want to disband it
SUPPORT: @359539 Those are great questions, we have some information you may find useful here: https://t.co/w27GZNA8FX Did that help?","@359539 Those are great questions, we have some information you may find useful here: https://t.co/w27GZNA8FX Did that help?",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1012338,@AppleSupport how if I’m in Cleveland and the Browns play I select the game and AppleTV says “unsupported geo region”🤔 every week man gtfoh,"CUSTOMER: @AppleSupport how if I’m in Cleveland and the Browns play I select the game and AppleTV says “unsupported geo region”🤔 every week man gtfoh
SUPPORT: @359540 Thanks for reaching out! Contact our Apple TV support team for further assistance: https://t.co/IBIY3vMgPj",@359540 Thanks for reaching out! Contact our Apple TV support team for further assistance: https://t.co/IBIY3vMgPj,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_101234,"@AppleSupport leg dit even uit? Dit is mijn oud e-mail adress/apple id, sinds een recente update krijg ik constant deze melding. Ik heb sinds paar jaar een nieuw e-mail adres en ook een apple id op dit adres. Ik was (nog altijd) het wachtwoord kwijt van het oude e-mail &amp; apple-id https://t.co/5GWgrlFu74","CUSTOMER: @AppleSupport leg dit even uit? Dit is mijn oud e-mail adress/apple id, sinds een recente update krijg ik constant deze melding. Ik heb sinds paar jaar een nieuw e-mail adres en ook een apple id op dit adres. Ik was (nog altijd) het wachtwoord kwijt van het oude e-mail &amp; apple-id https://t.co/5GWgrlFu74
SUPPORT: @138153 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
CUSTOMER: @AppleSupport Since a recent update i’m constantly getting these notifications about my old apple ID /e-mail adress, wich i’ve lost the pw years ago. I allready got a new account and e-mail, but it doesn’t appear anywhere, alltho i can still acces the app store etc..
SUPPORT: @138153 We'd be happy to look into why that Apple ID is popping up now, and see what we need to do to get it to stop. To get started, can you tell us which iPhone and iOS version you're using? You can find the version by going to Settings &gt; General &gt; About &gt; Version.
CUSTOMER: @AppleSupport Yes ofcourse, iphone 6s version 11.1.2 (15B202)
SUPPORT: @138153 Go ahead and DM us your country, and we'll continue working there. https://t.co/GDrqU22YpT","@138153 Go ahead and DM us your country, and we'll continue working there. https://t.co/GDrqU22YpT",6,3,3,SUPPORT_RESPONSE_PRESENT
apple_1012340,"@115858 it’s really getting annoying that you MUST have a payment method to download FREE APPS it’s stupid, and pointless, FIX THIS SHIT. 💯","CUSTOMER: @115858 it’s really getting annoying that you MUST have a payment method to download FREE APPS it’s stupid, and pointless, FIX THIS SHIT. 💯
SUPPORT: @359541 You do not need a payment method for free apps. You can select ""none"". Here is a helpful resource: https://t.co/rnB74M0zio","@359541 You do not need a payment method for free apps. You can select ""none"". Here is a helpful resource: https://t.co/rnB74M0zio",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1012342,"@115858 how to remove software update my new iPhone 7 is running extremely poorly, freezing, touch screen doesn’t work 😡","CUSTOMER: @115858 how to remove software update my new iPhone 7 is running extremely poorly, freezing, touch screen doesn’t work 😡
SUPPORT: @359542 We'd like to help find a solution for your device. DM is what iOS version you're on. https://t.co/GDrqU22YpT",@359542 We'd like to help find a solution for your device. DM is what iOS version you're on. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1012346,@AppleSupport this: https://t.co/gQhTsj1HZ1,"CUSTOMER: @AppleSupport this: https://t.co/gQhTsj1HZ1
SUPPORT: @359543 We can look into this. Which model of device do you have, and which iOS version are you using?
CUSTOMER: @AppleSupport iPhone 8, iOS 11.0.3
CUSTOMER: @AppleSupport It seems to only happen when I assign a fixed ip. The intranet works and I have a connection but it does not change the icon.
SUPPORT: @359543 Thanks. Have you tried restarting your device following the steps from here? https://t.co/OWRDHWSt4h
CUSTOMER: @AppleSupport Yep. twice.
SUPPORT: @359543 Let's have you try the steps here: https://t.co/sXbhzfS2lM
If that doesn't work, DM us. https://t.co/GDrqU22YpT","@359543 Let's have you try the steps here: https://t.co/sXbhzfS2lM
If that doesn't work, DM us. https://t.co/GDrqU22YpT",7,4,3,SUPPORT_RESPONSE_PRESENT
apple_1012352,phone stolen. It's phenomenal how much other people can make your life difficult #screwed @115858 help me!,"CUSTOMER: phone stolen. It's phenomenal how much other people can make your life difficult #screwed @115858 help me!
SUPPORT: @359544 We're sorry to hear about this. Take a look at this article for steps to take when this happens: https://t.co/fUoKdx4Yut
CUSTOMER: @AppleSupport @359544 But these are not enough steps. Why this feature is not implemented yet in world’s leading smartphones - https://t.co/xxLTCfiwMz",@359544 We're sorry to hear about this. Take a look at this article for steps to take when this happens: https://t.co/fUoKdx4Yut,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_1012355,@AppleSupport @115858 : its bcmg annoying day by day 👇🏽#ios11update pls fix it!! Or just tel me how can i jump back to #ios10 version https://t.co/aUFy0wJWYf,"CUSTOMER: @AppleSupport @115858 : its bcmg annoying day by day 👇🏽#ios11update pls fix it!! Or just tel me how can i jump back to #ios10 version https://t.co/aUFy0wJWYf
SUPPORT: @359546 We're happy to help resolve any issues with iOS 11. To start, can you tell us what's happening with your device?
CUSTOMER: @AppleSupport Major drawback Battery drain... as well as brightness tab increases itself. Rotation orientation...Many other smaller issues
SUPPORT: @359546 Let's work on a solution together. To continue, please DM us with the country where you're located. https://t.co/GDrqU22YpT","@359546 Let's work on a solution together. To continue, please DM us with the country where you're located. https://t.co/GDrqU22YpT",4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1012359,@AppleSupport can you reset my security questions for me?,"CUSTOMER: @AppleSupport can you reset my security questions for me?
SUPPORT: @359547 We can help. Use the link to get to our Apple ID support for help with your security questions: https://t.co/UJm15vmMM2
CUSTOMER: @AppleSupport How do I remove one of the 'reachable at' accounts? I don't see an option to remove it.
SUPPORT: @359547 We're glad to help. Are you hoping to remove an associated email or phone number from iMessages? Please DM us to proceed. https://t.co/GDrqU22YpT",@359547 We're glad to help. Are you hoping to remove an associated email or phone number from iMessages? Please DM us to proceed. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_101239,@115858 Just because you're releasing new phones doesn't mean you should stop making my current iPhone stop working. I have a contract and cannot just purchase a new phone every 12 months.,"CUSTOMER: @115858 Just because you're releasing new phones doesn't mean you should stop making my current iPhone stop working. I have a contract and cannot just purchase a new phone every 12 months.
SUPPORT: @138154 If at all possible, we would love to help. Can you tell us in more detail about what you're experiencing with the current iPhone you have?","@138154 If at all possible, we would love to help. Can you tell us in more detail about what you're experiencing with the current iPhone you have?",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_101241,anyone else’s phone changing “it” to I.T 😑😒 @AppleSupport,"CUSTOMER: anyone else’s phone changing “it” to I.T 😑😒 @AppleSupport
SUPPORT: @138155 We've received your DM and will respond to you there shortly.",@138155 We've received your DM and will respond to you there shortly.,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_101244,@AppleSupport Spam emails .... https://t.co/9C2RdPu2zs,"CUSTOMER: @AppleSupport Spam emails .... https://t.co/9C2RdPu2zs
SUPPORT: @138156 Thank you for reaching out to us and providing us with this information. Please report this phishing message using the info here: https://t.co/LNMCdqt6fD",@138156 Thank you for reaching out to us and providing us with this information. Please report this phishing message using the info here: https://t.co/LNMCdqt6fD,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_101246,"@AppleSupport updated to iOS 11.1.2, phone crashes repeatedly at 32% battery life. Briefly flashes ‘plug in graphic’, the will restart and crash again within seconds. When drained past 30%, suddenly works fine. Something buggy with the low battery emergency shutdown trigger.","CUSTOMER: @AppleSupport updated to iOS 11.1.2, phone crashes repeatedly at 32% battery life. Briefly flashes ‘plug in graphic’, the will restart and crash again within seconds. When drained past 30%, suddenly works fine. Something buggy with the low battery emergency shutdown trigger.
SUPPORT: @138157 We can help. Was this happening on the iPhone before the update?  Is there any activity that seems to trigger the issue otherwise?",@138157 We can help. Was this happening on the iPhone before the update?  Is there any activity that seems to trigger the issue otherwise?,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_101249,"My Apple account has been broken for more then 10 weeks now; family sharing doesn’t work, can’t enable it anymore. Can’t share calendars with girlfriend, she doesn’t have access to Apple Music via my family plan (which I do still pay for), etc. 10 weeks and it still isn’t fixed.","CUSTOMER: My Apple account has been broken for more then 10 weeks now; family sharing doesn’t work, can’t enable it anymore. Can’t share calendars with girlfriend, she doesn’t have access to Apple Music via my family plan (which I do still pay for), etc. 10 weeks and it still isn’t fixed.
CUSTOMER: @115858 @116333 My Apple account’s Family Sharing has been broken for 10 weeks now, and support doesn’t seem any closer to fixing this. When asked for alternative solutions the answer is to have yet more patience. This is horrible :( https://t.co/1W9S7hFGwC
SUPPORT: @138158 We'd like to see how we can help with this. Send us a DM with further information such as a case number or serial number, if you have one. https://t.co/GDrqU22YpT","@138158 We'd like to see how we can help with this. Send us a DM with further information such as a case number or serial number, if you have one. https://t.co/GDrqU22YpT",3,2,1,SUPPORT_RESPONSE_PRESENT
apple_101251,@AppleSupport why is my MacBook doing this https://t.co/wpJegaDLPw,"CUSTOMER: @AppleSupport why is my MacBook doing this https://t.co/wpJegaDLPw
SUPPORT: @138159 We can work together on this display issue. Were there any recent changes to the Mac or damage (liquid contact or drops). Let us know in DM to get started. https://t.co/GDrqU22YpT",@138159 We can work together on this display issue. Were there any recent changes to the Mac or damage (liquid contact or drops). Let us know in DM to get started. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_101253,"@AppleSupport please, since the last update 10.13.1, there is a huge delay in the refresh of the files in the Finder. Same problem was before but it was fixed in the previous version. Now, the problem appears again","CUSTOMER: @AppleSupport please, since the last update 10.13.1, there is a huge delay in the refresh of the files in the Finder. Same problem was before but it was fixed in the previous version. Now, the problem appears again
SUPPORT: @138160 We want to ensure we're able to get your Mac running as expected. Please meet us in DM with more information on the exact issue you're experiencing. 

You can meet us in DM, here: https://t.co/GDrqU22YpT","@138160 We want to ensure we're able to get your Mac running as expected. Please meet us in DM with more information on the exact issue you're experiencing. 

You can meet us in DM, here: https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_101256,@AppleSupport please helpmeni can't sign in icloud account,"CUSTOMER: @AppleSupport please helpmeni can't sign in icloud account
SUPPORT: @138161 Having access to your account is important and we're happy to help determine the best options to gain access to your account. Are you receiving an error message when you attempt to log in? DM us and we'll work with you there. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport I forget account and pasword icloud,
SUPPORT: @138161 This link can help with a forgotten password: https://t.co/fJnZYmbI9N We'll need to refer you here for further help:  https://t.co/UJm15vmMM2 https://t.co/GDrqU22YpT",@138161 This link can help with a forgotten password: https://t.co/fJnZYmbI9N We'll need to refer you here for further help:  https://t.co/UJm15vmMM2 https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
